,word,gold,exact_match_ratio,prediction_count,prediction_ratio
187,nodes,ノード,1.0,10,"[{'word': 'ノード', 'ratio': 1.0}]"
188,noun,名詞,1.0,10,"[{'word': '名詞', 'ratio': 1.0}]"
189,nouns,名詞,1.0,10,"[{'word': '名詞', 'ratio': 1.0}]"
190,number,数字,0.0,9,"[{'word': '数', 'ratio': 0.5555555555555556}, {'word': '番号', 'ratio': 0.2222222222222222}, {'word': '数量', 'ratio': 0.2222222222222222}]"
191,online,オンライン,1.0,10,"[{'word': 'オンライン', 'ratio': 1.0}]"
192,outputs,出力,0.8,10,"[{'word': '出力', 'ratio': 0.8}, {'word': 'アウトプット', 'ratio': 0.2}]"
193,paper,論文,0.8,10,"[{'word': '論文', 'ratio': 0.8}, {'word': 'ペーパー', 'ratio': 0.2}]"
194,parallel,並列,0.5,10,"[{'word': '並列', 'ratio': 0.5}, {'word': '並行', 'ratio': 0.3}, {'word': 'パラレル', 'ratio': 0.2}]"
195,parsing,構文解析,0.6,10,"[{'word': '構文解析', 'ratio': 0.6}, {'word': '解析', 'ratio': 0.3}, {'word': 'パース', 'ratio': 0.1}]"
196,perplexity,困惑,0.2,10,"[{'word': 'パープレキシティ', 'ratio': 0.4}, {'word': '困惑', 'ratio': 0.2}, {'word': '困惑度', 'ratio': 0.2}, {'word': '混乱度', 'ratio': 0.1}, {'word': '不一致度', 'ratio': 0.1}]"
197,phrase,フレーズ,1.0,10,"[{'word': 'フレーズ', 'ratio': 1.0}]"
198,predicates,述語,0.5,10,"[{'word': '述語', 'ratio': 0.5}, {'word': '命題', 'ratio': 0.5}]"
199,pretrained,事前訓練された,0.1,10,"[{'word': '事前学習済み', 'ratio': 0.8}, {'word': 'じゅくれんした', 'ratio': 0.1}, {'word': '事前訓練された', 'ratio': 0.1}]"
200,pretraining,事前訓練,0.0,10,"[{'word': '事前学習', 'ratio': 0.5}, {'word': 'プレトレーニング', 'ratio': 0.2}, {'word': '事前トレーニング', 'ratio': 0.2}, {'word': 'プリトレーニング', 'ratio': 0.1}]"
201,previous,以前の,0.1,10,"[{'word': '前の', 'ratio': 0.9}, {'word': '以前の', 'ratio': 0.1}]"
202,problem,問題,1.0,10,"[{'word': '問題', 'ratio': 1.0}]"
203,pronouns,代名詞,1.0,10,"[{'word': '代名詞', 'ratio': 1.0}]"
204,propose,提案,0.0,10,"[{'word': '提案する', 'ratio': 1.0}]"
205,pseudo,擬似,0.6,10,"[{'word': '擬似', 'ratio': 0.6}, {'word': '疑似', 'ratio': 0.3}, {'word': '偽', 'ratio': 0.1}]"
206,qualitative,質的,0.4,10,"[{'word': '定性的', 'ratio': 0.5}, {'word': '質的', 'ratio': 0.4}, {'word': '定性', 'ratio': 0.1}]"
207,quality,品質,0.7,10,"[{'word': '品質', 'ratio': 0.7}, {'word': '質', 'ratio': 0.3}]"
208,queries,質問,0.0,10,"[{'word': 'クエリ', 'ratio': 1.0}]"
209,question,質問,1.0,10,"[{'word': '質問', 'ratio': 1.0}]"
210,questions,質問,0.8,10,"[{'word': '質問', 'ratio': 0.8}, {'word': '質問群', 'ratio': 0.1}, {'word': '質問放射場', 'ratio': 0.1}]"
211,re,RE,0.0,10,"[{'word': '再', 'ratio': 0.6}, {'word': '再評価', 'ratio': 0.2}, {'word': 'レ', 'ratio': 0.1}, {'word': 'リターン', 'ratio': 0.1}]"
212,reasoning,推論,1.0,10,"[{'word': '推論', 'ratio': 1.0}]"
213,regression,回帰,0.9,10,"[{'word': '回帰', 'ratio': 0.9}, {'word': '退行', 'ratio': 0.1}]"
214,relation,リレーション,0.0,10,"[{'word': '関係', 'ratio': 1.0}]"
215,relations,relations,0.0,10,"[{'word': '関係', 'ratio': 1.0}]"
216,representations,表現,1.0,10,"[{'word': '表現', 'ratio': 1.0}]"
217,research,研究,0.8,10,"[{'word': '研究', 'ratio': 0.8}, {'word': 'リサーチ', 'ratio': 0.2}]"
218,resources,リソース,1.0,10,"[{'word': 'リソース', 'ratio': 1.0}]"
219,retrieved,回収された,0.0,10,"[{'word': '取得された', 'ratio': 0.4}, {'word': '取得した', 'ratio': 0.3}, {'word': '検索された', 'ratio': 0.2}, {'word': '検索済み', 'ratio': 0.1}]"
220,search,検索,0.8,10,"[{'word': '検索', 'ratio': 0.8}, {'word': '探索', 'ratio': 0.1}, {'word': 'Sāchi', 'ratio': 0.1}]"
221,semantically,意味論的に,0.0,10,"[{'word': '意味的に', 'ratio': 0.7}, {'word': 'セマンティックに', 'ratio': 0.3}]"
222,semantics,意味論,0.5,10,"[{'word': 'セマンティクス', 'ratio': 0.5}, {'word': '意味論', 'ratio': 0.5}]"
223,sense,感覚,0.1,10,"[{'word': '意味', 'ratio': 0.8}, {'word': '感覚', 'ratio': 0.1}, {'word': 'センス', 'ratio': 0.1}]"
224,sentence,文章,0.0,10,"[{'word': '文', 'ratio': 0.9}, {'word': 'センテンス', 'ratio': 0.1}]"
225,sentences,文章,0.0,9,"[{'word': '文', 'ratio': 0.8888888888888888}, {'word': '文節', 'ratio': 0.1111111111111111}]"
226,sentiment,感情,0.8888888888888888,9,"[{'word': '感情', 'ratio': 0.8888888888888888}, {'word': 'センチメント', 'ratio': 0.1111111111111111}]"
227,seq2seq,seq2seq,0.4444444444444444,9,"[{'word': 'seq2seq', 'ratio': 0.4444444444444444}, {'word': 'シーケンス2シーケンス', 'ratio': 0.3333333333333333}, {'word': 'セックツーセック', 'ratio': 0.1111111111111111}, {'word': 'シーケンスツーシーケンス', 'ratio': 0.1111111111111111}]"
228,sequences,シーケンス,1.0,9,"[{'word': 'シーケンス', 'ratio': 1.0}]"
229,shared,共有,0.8,10,"[{'word': '共有', 'ratio': 0.8}, {'word': 'シェアード', 'ratio': 0.2}]"
230,similarity,類似性,0.7,10,"[{'word': '類似性', 'ratio': 0.7}, {'word': '類似度', 'ratio': 0.3}]"
231,simultaneous,同時,1.0,9,"[{'word': '同時', 'ratio': 1.0}]"
232,social,社会的,0.7777777777777778,9,"[{'word': '社会的', 'ratio': 0.7777777777777778}, {'word': 'ソーシャル', 'ratio': 0.2222222222222222}]"
233,softmax,softmax,0.0,9,"[{'word': 'ソフトマックス', 'ratio': 1.0}]"
234,source,ソース,0.3333333333333333,9,"[{'word': 'ソース', 'ratio': 0.3333333333333333}, {'word': '出典', 'ratio': 0.2222222222222222}, {'word': '源', 'ratio': 0.2222222222222222}, {'word': '出所', 'ratio': 0.1111111111111111}, {'word': 'Sāsu', 'ratio': 0.1111111111111111}]"
235,spans,スパン,0.6666666666666666,9,"[{'word': 'スパン', 'ratio': 0.6666666666666666}, {'word': '範囲', 'ratio': 0.3333333333333333}]"
236,spatial,空間的な,0.2,10,"[{'word': '空間的', 'ratio': 0.7}, {'word': '空間的な', 'ratio': 0.2}, {'word': '空間', 'ratio': 0.1}]"
237,speech,スピーチ,0.3,10,"[{'word': '音声', 'ratio': 0.6}, {'word': 'スピーチ', 'ratio': 0.3}, {'word': '証話', 'ratio': 0.1}]"
238,spoken,音声,0.0,10,"[{'word': '話されている', 'ratio': 0.4}, {'word': '話し言葉', 'ratio': 0.3}, {'word': '話される', 'ratio': 0.2}, {'word': '話された', 'ratio': 0.1}]"
239,statistical,統計的,1.0,10,"[{'word': '統計的', 'ratio': 1.0}]"
240,structure,構成,0.0,10,"[{'word': '構造', 'ratio': 1.0}]"
241,structured,構築された,0.0,10,"[{'word': '構造化された', 'ratio': 0.9}, {'word': '構造化', 'ratio': 0.1}]"
242,subword,サブ単語,0.0,9,"[{'word': 'サブワード', 'ratio': 1.0}]"
243,summarizing,要約,0.8,10,"[{'word': '要約', 'ratio': 0.8}, {'word': '集約', 'ratio': 0.1}, {'word': '要約する', 'ratio': 0.1}]"
244,syntactic,構文,0.0,9,"[{'word': '構文的', 'ratio': 0.5555555555555556}, {'word': '統語', 'ratio': 0.2222222222222222}, {'word': '統語的', 'ratio': 0.1111111111111111}, {'word': 'Sintakutikku', 'ratio': 0.1111111111111111}]"
245,system,システム,0.8888888888888888,9,"[{'word': 'システム', 'ratio': 0.8888888888888888}, {'word': 'オブジェクト分類', 'ratio': 0.1111111111111111}]"
246,systems,システム,0.8888888888888888,9,"[{'word': 'システム', 'ratio': 0.8888888888888888}, {'word': 'オブジェクトドメイン', 'ratio': 0.1111111111111111}]"
247,tagging,タグ付け,0.2,10,"[{'word': 'タギング', 'ratio': 0.8}, {'word': 'タグ付け', 'ratio': 0.2}]"
248,tasks,タスク,0.8888888888888888,9,"[{'word': 'タスク', 'ratio': 0.8888888888888888}, {'word': '業務内容', 'ratio': 0.1111111111111111}]"
249,terminology,用語,1.0,9,"[{'word': '用語', 'ratio': 1.0}]"
250,text,テキスト,0.9,10,"[{'word': 'テキスト', 'ratio': 0.9}, {'word': '文章', 'ratio': 0.1}]"
251,texts,テキスト,1.0,10,"[{'word': 'テキスト', 'ratio': 1.0}]"
252,token,トークン,1.0,10,"[{'word': 'トークン', 'ratio': 1.0}]"
253,tokens,トークン,1.0,10,"[{'word': 'トークン', 'ratio': 1.0}]"
254,training,訓練,0.0,9,"[{'word': '学習', 'ratio': 0.6666666666666666}, {'word': 'トレーニング', 'ratio': 0.3333333333333333}]"
255,transformer,トランスフォーマー,0.8,10,"[{'word': 'トランスフォーマー', 'ratio': 0.8}, {'word': '変身', 'ratio': 0.1}, {'word': 'トランス', 'ratio': 0.1}]"
256,transformers,トランスフォーマー,0.8,10,"[{'word': 'トランスフォーマー', 'ratio': 0.8}, {'word': '変圧器', 'ratio': 0.2}]"
257,translation,翻訳,1.0,10,"[{'word': '翻訳', 'ratio': 1.0}]"
258,translations,翻訳,1.0,10,"[{'word': '翻訳', 'ratio': 1.0}]"
259,unseen,見えない,0.1,10,"[{'word': '未知の', 'ratio': 0.4}, {'word': '未見', 'ratio': 0.2}, {'word': '人知れず', 'ratio': 0.1}, {'word': '見えない', 'ratio': 0.1}, {'word': '未確認の', 'ratio': 0.1}, {'word': '未見の', 'ratio': 0.1}]"
260,unsupervised,監視なし,0.2,10,"[{'word': '教師なし', 'ratio': 0.7}, {'word': '監視なし', 'ratio': 0.2}, {'word': '非監視', 'ratio': 0.1}]"
261,user,ユーザー,1.0,10,"[{'word': 'ユーザー', 'ratio': 1.0}]"
262,utterances,発話,0.8,10,"[{'word': '発話', 'ratio': 0.8}, {'word': '発言', 'ratio': 0.1}, {'word': 'utterances', 'ratio': 0.1}]"
263,vectors,ベクトル,1.0,10,"[{'word': 'ベクトル', 'ratio': 1.0}]"
264,verb,動詞,1.0,10,"[{'word': '動詞', 'ratio': 1.0}]"
265,verbs,動詞,1.0,10,"[{'word': '動詞', 'ratio': 1.0}]"
266,visual,視覚的,0.1,10,"[{'word': '視覚', 'ratio': 0.7}, {'word': 'ビジュアル', 'ratio': 0.2}, {'word': '視覚的', 'ratio': 0.1}]"
267,weights,荷重,0.0,10,"[{'word': '重み', 'ratio': 1.0}]"
268,word,単語,0.8,10,"[{'word': '単語', 'ratio': 0.8}, {'word': '言葉', 'ratio': 0.2}]"
269,word2vec,単語2vec,0.0,10,"[{'word': 'word2vec', 'ratio': 0.8}, {'word': 'ワードツーベック', 'ratio': 0.1}, {'word': 'Word2vec', 'ratio': 0.1}]"
270,words,単語,0.7777777777777778,9,"[{'word': '単語', 'ratio': 0.7777777777777778}, {'word': '言葉', 'ratio': 0.2222222222222222}]"
271,written,書かれた,0.6,10,"[{'word': '書かれた', 'ratio': 0.6}, {'word': '書いてある', 'ratio': 0.1}, {'word': '書', 'ratio': 0.1}, {'word': '書き', 'ratio': 0.1}, {'word': '記述された', 'ratio': 0.1}]"
