,word,gold,exact_match_ratio,prediction_count,prediction_ratio
101,context,context,0.0,9,"[{'word': 'السياق', 'ratio': 0.6666666666666666}, {'word': 'سياق', 'ratio': 0.2222222222222222}, {'word': 'الأداء التنبؤي', 'ratio': 0.1111111111111111}]"
102,contexts,سياقات,0.4444444444444444,9,"[{'word': 'سياقات', 'ratio': 0.4444444444444444}, {'word': 'السياقات', 'ratio': 0.4444444444444444}, {'word': 'السياقاتالتضمين السياقي', 'ratio': 0.1111111111111111}]"
103,contextualized,السياقية,0.0,10,"[{'word': 'سياقي', 'ratio': 0.3}, {'word': 'المفهرس سياقيًا', 'ratio': 0.1}, {'word': 'المعالجة السياقية', 'ratio': 0.1}, {'word': 'مُسْتَوْعَب سياقي', 'ratio': 0.1}, {'word': 'التمثيل السياقي', 'ratio': 0.1}, {'word': 'المُعَطًى السياقي', 'ratio': 0.1}, {'word': 'المؤتمت', 'ratio': 0.1}, {'word': 'السياقي', 'ratio': 0.1}]"
104,conversational,حواري,0.0,10,"[{'word': 'محادثاتي', 'ratio': 0.6}, {'word': 'محادثي', 'ratio': 0.2}, {'word': 'معيار التقارب', 'ratio': 0.1}, {'word': 'حوارية', 'ratio': 0.1}]"
105,coreference,مراجع مشترك,0.0,8,"[{'word': 'الإشارة المرجعية', 'ratio': 0.25}, {'word': 'الإحالة المرجعية', 'ratio': 0.125}, {'word': 'المرجعية الذاتية', 'ratio': 0.125}, {'word': 'المرجعية المتبادلة', 'ratio': 0.125}, {'word': 'التوافق المرجعي', 'ratio': 0.125}, {'word': 'الإحالة المشتركة', 'ratio': 0.125}, {'word': 'التطابق المرجعي', 'ratio': 0.125}]"
106,corpora,المجاميع,0.0,9,"[{'word': 'مجموعات نصية', 'ratio': 0.4444444444444444}, {'word': 'المجموعات النصية', 'ratio': 0.1111111111111111}, {'word': 'المجموعة النصية', 'ratio': 0.1111111111111111}, {'word': 'مجموعات نصوص', 'ratio': 0.1111111111111111}, {'word': 'مدونات', 'ratio': 0.1111111111111111}, {'word': 'مجموعة نصوص', 'ratio': 0.1111111111111111}]"
107,corpus,مجموعة,0.0,9,"[{'word': 'مجموعة نصية', 'ratio': 0.3333333333333333}, {'word': 'مجموعة نصوص', 'ratio': 0.2222222222222222}, {'word': 'مجموعة بيانات', 'ratio': 0.1111111111111111}, {'word': 'المجموعة النصية', 'ratio': 0.1111111111111111}, {'word': 'نص', 'ratio': 0.1111111111111111}, {'word': 'مدونة', 'ratio': 0.1111111111111111}]"
108,correlations,ارتباطات,0.1,10,"[{'word': 'الترابطات', 'ratio': 0.4}, {'word': 'الارتباطات', 'ratio': 0.4}, {'word': 'العقلانية المقيدة', 'ratio': 0.1}, {'word': 'ارتباطات', 'ratio': 0.1}]"
109,corresponding,تطابق,0.0,10,"[{'word': 'المقابل', 'ratio': 0.3}, {'word': 'المقابلة', 'ratio': 0.2}, {'word': 'المطابقة', 'ratio': 0.2}, {'word': 'العقلانية المقيدة', 'ratio': 0.1}, {'word': 'المطابق', 'ratio': 0.1}, {'word': 'الموافق', 'ratio': 0.1}]"
110,counterfactual,counterfactual,0.0,9,"[{'word': 'مضاد للوقائع', 'ratio': 0.2222222222222222}, {'word': 'مضاد واقعي', 'ratio': 0.1111111111111111}, {'word': 'الفرضية المضادة', 'ratio': 0.1111111111111111}, {'word': 'مضاد للواقع', 'ratio': 0.1111111111111111}, {'word': 'الجيل', 'ratio': 0.1111111111111111}, {'word': 'ضد الواقعي', 'ratio': 0.1111111111111111}, {'word': 'افتراض مغاير للواقع', 'ratio': 0.1111111111111111}, {'word': 'مضاد للحقائق', 'ratio': 0.1111111111111111}]"
111,data,بيانات,0.25,8,"[{'word': 'البيانات', 'ratio': 0.75}, {'word': 'بيانات', 'ratio': 0.25}]"
112,dataset,مجموعة بيانات,0.1,10,"[{'word': 'مجموعة البيانات', 'ratio': 0.8}, {'word': 'مجموعة بيانات', 'ratio': 0.1}, {'word': 'محدد مسبق', 'ratio': 0.1}]"
113,datasets,مجموعة بيانات,0.0,8,"[{'word': 'مجموعات البيانات', 'ratio': 0.875}, {'word': 'مجموعة البيانات', 'ratio': 0.125}]"
114,decoder,وحدة فك الترميز,0.0,8,"[{'word': 'المفكك', 'ratio': 0.25}, {'word': 'فك التشفير', 'ratio': 0.25}, {'word': 'المترجم', 'ratio': 0.125}, {'word': 'الشفرة', 'ratio': 0.125}, {'word': 'المُفكِك', 'ratio': 0.125}, {'word': 'المُفسّر', 'ratio': 0.125}]"
115,decoding,فك تشفير,0.0,8,"[{'word': 'فك التشفير', 'ratio': 0.625}, {'word': 'فك الشيفرة', 'ratio': 0.125}, {'word': 'فك الشفرة', 'ratio': 0.125}, {'word': 'فك الترميز', 'ratio': 0.125}]"
116,dependencies,تبعيات,0.0,8,"[{'word': 'التبعيات', 'ratio': 0.625}, {'word': 'الاعتماديات', 'ratio': 0.375}]"
117,distributions,توزيعات,0.6,10,"[{'word': 'توزيعات', 'ratio': 0.6}, {'word': 'التوزيعات', 'ratio': 0.4}]"
118,documents,مستندات,0.0,10,"[{'word': 'الوثائق', 'ratio': 0.6}, {'word': 'إعادة تجربة الخبرة', 'ratio': 0.1}, {'word': 'توازن مرتبط خشن', 'ratio': 0.1}, {'word': 'وثائق', 'ratio': 0.1}, {'word': 'المستندات', 'ratio': 0.1}]"
119,domains,مجالات,0.125,8,"[{'word': 'المجالات', 'ratio': 0.75}, {'word': 'مجالات', 'ratio': 0.125}, {'word': 'النطاقات', 'ratio': 0.125}]"
120,downstream,البيانات المنخفضة,0.0,9,"[{'word': 'تطبيقات لاحقة', 'ratio': 0.2222222222222222}, {'word': 'الوظائف اللاحقة', 'ratio': 0.1111111111111111}, {'word': 'المهام اللاحقة', 'ratio': 0.1111111111111111}, {'word': 'تدفق البيانات', 'ratio': 0.1111111111111111}, {'word': 'لاحقاً', 'ratio': 0.1111111111111111}, {'word': 'لاحق', 'ratio': 0.1111111111111111}, {'word': 'تطبيقات تالية', 'ratio': 0.1111111111111111}, {'word': 'أسفل مجرى العمل', 'ratio': 0.1111111111111111}]"
121,edit,تحرير,0.4444444444444444,9,"[{'word': 'تعديل', 'ratio': 0.4444444444444444}, {'word': 'تحرير', 'ratio': 0.4444444444444444}, {'word': 'تمثيل متجه', 'ratio': 0.1111111111111111}]"
122,embedding,التضمين,0.1,10,"[{'word': 'تضمين', 'ratio': 0.7}, {'word': 'تكييف المهمة', 'ratio': 0.1}, {'word': 'التمثيل', 'ratio': 0.1}, {'word': 'التضمين', 'ratio': 0.1}]"
123,embeddings,التضمينات,0.6666666666666666,9,"[{'word': 'التضمينات', 'ratio': 0.6666666666666666}, {'word': 'تضمينات', 'ratio': 0.1111111111111111}, {'word': 'التمثيلات', 'ratio': 0.1111111111111111}, {'word': 'السياسة المشتركة', 'ratio': 0.1111111111111111}]"
124,encode,تشفير,0.1111111111111111,9,"[{'word': 'ترميز', 'ratio': 0.6666666666666666}, {'word': 'متجه الإدخال', 'ratio': 0.1111111111111111}, {'word': 'يُشفِّر', 'ratio': 0.1111111111111111}, {'word': 'تشفير', 'ratio': 0.1111111111111111}]"
125,encoder,مشفر,0.5555555555555556,9,"[{'word': 'مشفر', 'ratio': 0.5555555555555556}, {'word': 'المشفر', 'ratio': 0.1111111111111111}, {'word': 'متجه الإدخال', 'ratio': 0.1111111111111111}, {'word': 'المُشفِّر', 'ratio': 0.1111111111111111}, {'word': 'الترميز', 'ratio': 0.1111111111111111}]"
126,encoders,مشفرو,0.0,9,"[{'word': 'الترميزات', 'ratio': 0.3333333333333333}, {'word': 'المشفرات', 'ratio': 0.3333333333333333}, {'word': 'أجهزة التشفير', 'ratio': 0.1111111111111111}, {'word': 'محدد مسبق', 'ratio': 0.1111111111111111}, {'word': 'المحولات', 'ratio': 0.1111111111111111}]"
127,encoding,تشفير,0.0,9,"[{'word': 'الترميز', 'ratio': 0.4444444444444444}, {'word': 'ترميز', 'ratio': 0.4444444444444444}, {'word': 'النموذج التنبؤي', 'ratio': 0.1111111111111111}]"
128,entities,كيانات,0.0,9,"[{'word': 'الكيانات', 'ratio': 0.8888888888888888}, {'word': 'تحويل فورييه السريع', 'ratio': 0.1111111111111111}]"
129,evaluation,تقييم,1.0,10,"[{'word': 'تقييم', 'ratio': 1.0}]"
130,event,حدث,1.0,10,"[{'word': 'حدث', 'ratio': 1.0}]"
131,existing,الحالي,0.3,10,"[{'word': 'موجود', 'ratio': 0.5}, {'word': 'الحالي', 'ratio': 0.3}, {'word': 'الموجود', 'ratio': 0.1}, {'word': 'القائم', 'ratio': 0.1}]"
132,extracted,مستخرج,0.75,8,"[{'word': 'مستخرج', 'ratio': 0.75}, {'word': 'مُستخرج', 'ratio': 0.125}, {'word': 'الخطوة', 'ratio': 0.125}]"
133,extracting,استخراج,0.8888888888888888,9,"[{'word': 'استخراج', 'ratio': 0.8888888888888888}, {'word': 'الإشارة المشتركة', 'ratio': 0.1111111111111111}]"
134,extraction,استخراج,0.7777777777777778,9,"[{'word': 'استخراج', 'ratio': 0.7777777777777778}, {'word': 'الإشارة المشتركة', 'ratio': 0.1111111111111111}, {'word': 'استخلاص', 'ratio': 0.1111111111111111}]"
135,extractive,استخراجي,0.7777777777777778,9,"[{'word': 'استخراجي', 'ratio': 0.7777777777777778}, {'word': 'الإشارة المشتركة', 'ratio': 0.1111111111111111}, {'word': 'استخرج', 'ratio': 0.1111111111111111}]"
136,features,ميزات,0.0,8,"[{'word': 'الميزات', 'ratio': 0.75}, {'word': 'وزن الميزة', 'ratio': 0.125}, {'word': 'السمات', 'ratio': 0.125}]"
137,finetuning,الضبط الدقيق,0.1111111111111111,9,"[{'word': 'التعديل الدقيق', 'ratio': 0.4444444444444444}, {'word': 'التحسين', 'ratio': 0.1111111111111111}, {'word': 'تحسين الضبط', 'ratio': 0.1111111111111111}, {'word': 'تعديل دقيق', 'ratio': 0.1111111111111111}, {'word': 'الضبط الدقيق', 'ratio': 0.1111111111111111}, {'word': 'تعديل', 'ratio': 0.1111111111111111}]"
138,generalize,التعميم,0.0,10,"[{'word': 'تعميم', 'ratio': 0.9}, {'word': 'يعمم', 'ratio': 0.1}]"
139,generated,الناشئة,0.0,10,"[{'word': 'المُنتَج', 'ratio': 0.3}, {'word': 'المولد', 'ratio': 0.2}, {'word': 'الذي تم توليده', 'ratio': 0.1}, {'word': 'النموذج الخطي العام', 'ratio': 0.1}, {'word': 'مولدة', 'ratio': 0.1}, {'word': 'مولد', 'ratio': 0.1}, {'word': 'ولدت', 'ratio': 0.1}]"
140,generating,توليد,0.5,10,"[{'word': 'توليد', 'ratio': 0.5}, {'word': 'التوليد', 'ratio': 0.3}, {'word': 'النموذج الخطي العام', 'ratio': 0.1}, {'word': 'إنشاء', 'ratio': 0.1}]"
141,generation,توليد,0.2,10,"[{'word': 'التوليد', 'ratio': 0.3}, {'word': 'توليد', 'ratio': 0.2}, {'word': 'جيل', 'ratio': 0.2}, {'word': 'الجيل', 'ratio': 0.2}, {'word': 'النموذج الخطي العام', 'ratio': 0.1}]"
142,gradient,تدرج,0.25,8,"[{'word': 'التدرج', 'ratio': 0.5}, {'word': 'تدرج', 'ratio': 0.25}, {'word': 'الفائز وفقًا لمعيار كوندورسيه', 'ratio': 0.125}, {'word': 'وزن', 'ratio': 0.125}]"
143,grammar,قواعد,0.0,8,"[{'word': 'النحو', 'ratio': 0.25}, {'word': 'القواعد', 'ratio': 0.25}, {'word': 'القواعد النحوية', 'ratio': 0.25}, {'word': 'حساب المتجهات', 'ratio': 0.125}, {'word': 'القواعد اللغوية', 'ratio': 0.125}]"
144,grammatical,نحوي,0.8,10,"[{'word': 'نحوي', 'ratio': 0.8}, {'word': 'نحوية', 'ratio': 0.1}, {'word': 'قواعدي', 'ratio': 0.1}]"
145,graph,رسم بياني,0.5,10,"[{'word': 'الرسم البياني', 'ratio': 0.5}, {'word': 'رسم بياني', 'ratio': 0.5}]"
146,graphs,نماذج,0.0,10,"[{'word': 'الرسوم البيانية', 'ratio': 0.9}, {'word': 'حساب المتجهات', 'ratio': 0.1}]"
147,grounding,تأسيس,0.1,10,"[{'word': 'التأسيس', 'ratio': 0.5}, {'word': 'تأسيس', 'ratio': 0.1}, {'word': 'تهيئة الوزنتهيئة الوزن', 'ratio': 0.1}, {'word': 'الترسيخ', 'ratio': 0.1}, {'word': 'التجذير', 'ratio': 0.1}, {'word': 'الربط', 'ratio': 0.1}]"
148,heuristic,إرشادي,0.0,9,"[{'word': 'قاعدة تقديرية', 'ratio': 0.1111111111111111}, {'word': 'متجه الإدخال', 'ratio': 0.1111111111111111}, {'word': 'أسلوب تقريبي', 'ratio': 0.1111111111111111}, {'word': 'الاستدلال على القاعدة', 'ratio': 0.1111111111111111}, {'word': 'قواعد إرشادية', 'ratio': 0.1111111111111111}, {'word': 'الاستدلال', 'ratio': 0.1111111111111111}, {'word': 'استدلال', 'ratio': 0.1111111111111111}, {'word': 'الخوارزمية التقديرية', 'ratio': 0.1111111111111111}, {'word': 'قاعدة تجريبية', 'ratio': 0.1111111111111111}]"
149,human,بشري,0.6666666666666666,9,"[{'word': 'بشري', 'ratio': 0.6666666666666666}, {'word': 'الإنسان', 'ratio': 0.1111111111111111}, {'word': 'إنسان', 'ratio': 0.1111111111111111}, {'word': 'بشر', 'ratio': 0.1111111111111111}]"
150,identifying,تحديد,0.7777777777777778,9,"[{'word': 'تحديد', 'ratio': 0.7777777777777778}, {'word': 'نحو نحوي احتمالي خالي من السياق', 'ratio': 0.1111111111111111}, {'word': 'التعرف', 'ratio': 0.1111111111111111}]"
151,image,صورة,0.6666666666666666,9,"[{'word': 'صورة', 'ratio': 0.6666666666666666}, {'word': 'الصورة', 'ratio': 0.2222222222222222}, {'word': 'الأداء التنبؤي', 'ratio': 0.1111111111111111}]"
152,information,معلومات,0.8888888888888888,9,"[{'word': 'معلومات', 'ratio': 0.8888888888888888}, {'word': 'المعلومات', 'ratio': 0.1111111111111111}]"
153,internet,الإنترنت,1.0,8,"[{'word': 'الإنترنت', 'ratio': 1.0}]"
154,interpretable,قابلةٍ للتفسير,0.0,9,"[{'word': 'قابل للتفسير', 'ratio': 0.8888888888888888}, {'word': 'متجه', 'ratio': 0.1111111111111111}]"
155,knowledge,معرفة,0.4444444444444444,9,"[{'word': 'المعرفة', 'ratio': 0.5555555555555556}, {'word': 'معرفة', 'ratio': 0.4444444444444444}]"
156,labeled,مصنف,0.0,10,"[{'word': 'موسوم', 'ratio': 0.4}, {'word': 'مُعلّم', 'ratio': 0.1}, {'word': 'مُعَلَم', 'ratio': 0.1}, {'word': 'متجه العلامات', 'ratio': 0.1}, {'word': 'مُعَلَّم', 'ratio': 0.1}, {'word': 'مُسمى', 'ratio': 0.1}, {'word': 'مصنّف', 'ratio': 0.1}]"
157,language,اللغة,0.0,9,"[{'word': 'لغة', 'ratio': 0.8888888888888888}, {'word': 'إنتاج أحادي', 'ratio': 0.1111111111111111}]"
158,languages,لغات,0.1111111111111111,9,"[{'word': 'اللغات', 'ratio': 0.7777777777777778}, {'word': 'لغات', 'ratio': 0.1111111111111111}, {'word': 'ربط المتجهات', 'ratio': 0.1111111111111111}]"
159,large,كبير,0.8888888888888888,9,"[{'word': 'كبير', 'ratio': 0.8888888888888888}, {'word': 'ربط المتجهات', 'ratio': 0.1111111111111111}]"
160,learning,تعلم,0.3,10,"[{'word': 'التعلم', 'ratio': 0.6}, {'word': 'تعلم', 'ratio': 0.3}, {'word': 'المتجهات القابلة للتعلم', 'ratio': 0.1}]"
161,lexical,معجمي,0.3333333333333333,9,"[{'word': 'معجمي', 'ratio': 0.3333333333333333}, {'word': 'اللغوي', 'ratio': 0.1111111111111111}, {'word': 'الأداء التنبؤي', 'ratio': 0.1111111111111111}, {'word': 'المفرداتي', 'ratio': 0.1111111111111111}, {'word': 'لغوي', 'ratio': 0.1111111111111111}, {'word': 'المفردات', 'ratio': 0.1111111111111111}, {'word': 'المعجمي', 'ratio': 0.1111111111111111}]"
162,linear,خطي,0.7777777777777778,9,"[{'word': 'خطي', 'ratio': 0.7777777777777778}, {'word': 'التوزيع اللاحق التقديري', 'ratio': 0.1111111111111111}, {'word': 'خطّي', 'ratio': 0.1111111111111111}]"
163,linguistic,لغوي,0.625,8,"[{'word': 'لغوي', 'ratio': 0.625}, {'word': 'اللغوي', 'ratio': 0.125}, {'word': 'محدد مسبق', 'ratio': 0.125}, {'word': 'اللغوية', 'ratio': 0.125}]"
164,linguistics,لغويات,0.0,8,"[{'word': 'اللغويات', 'ratio': 0.5}, {'word': 'علم اللغة', 'ratio': 0.25}, {'word': 'محدد مسبق', 'ratio': 0.125}, {'word': 'اللسانيات', 'ratio': 0.125}]"
165,linked,مرتبط,0.8888888888888888,9,"[{'word': 'مرتبط', 'ratio': 0.8888888888888888}, {'word': 'تلاشي الوزن', 'ratio': 0.1111111111111111}]"
166,manually,يدويًا,0.875,8,"[{'word': 'يدويًا', 'ratio': 0.875}, {'word': 'حساب المتجهات', 'ratio': 0.125}]"
167,meaning,معنى,0.2222222222222222,9,"[{'word': 'المعنى', 'ratio': 0.6666666666666666}, {'word': 'معنى', 'ratio': 0.2222222222222222}, {'word': 'الطريقة', 'ratio': 0.1111111111111111}]"
168,method,طريقة,0.8888888888888888,9,"[{'word': 'طريقة', 'ratio': 0.8888888888888888}, {'word': 'البيانات الوصفية', 'ratio': 0.1111111111111111}]"
169,methods,أساليب,0.0,9,"[{'word': 'طرق', 'ratio': 0.8888888888888888}, {'word': 'البيانات الوصفية', 'ratio': 0.1111111111111111}]"
170,metrics,مقاييس,0.3333333333333333,9,"[{'word': 'المقاييس', 'ratio': 0.5555555555555556}, {'word': 'مقاييس', 'ratio': 0.3333333333333333}, {'word': 'البادئة', 'ratio': 0.1111111111111111}]"
171,modalities,طرائق,0.0,9,"[{'word': 'أنماط', 'ratio': 0.3333333333333333}, {'word': 'أوضاع', 'ratio': 0.2222222222222222}, {'word': 'الأنماط', 'ratio': 0.1111111111111111}, {'word': 'التحليل التصاعدي', 'ratio': 0.1111111111111111}, {'word': 'الطرائق', 'ratio': 0.1111111111111111}, {'word': 'الأوضاع', 'ratio': 0.1111111111111111}]"
172,model,نموذج,0.875,8,"[{'word': 'نموذج', 'ratio': 0.875}, {'word': 'صياغة احتمالية', 'ratio': 0.125}]"
173,models,نماذج,0.4444444444444444,9,"[{'word': 'النماذج', 'ratio': 0.4444444444444444}, {'word': 'نماذج', 'ratio': 0.4444444444444444}, {'word': 'الأداء التنبؤي', 'ratio': 0.1111111111111111}]"
174,monolingual,أحاديّ اللغة,0.0,9,"[{'word': 'أحادي اللغة', 'ratio': 0.8888888888888888}, {'word': 'المتنبئ', 'ratio': 0.1111111111111111}]"
175,morphemes,مورفيمات,0.1111111111111111,9,"[{'word': 'المورفيمات', 'ratio': 0.5555555555555556}, {'word': 'توزيع احتمالي', 'ratio': 0.1111111111111111}, {'word': 'مورفيمات', 'ratio': 0.1111111111111111}, {'word': 'الوحدات الصرفية', 'ratio': 0.1111111111111111}, {'word': 'وحدات الصرف', 'ratio': 0.1111111111111111}]"
176,morphological,مورفولوجي,0.1111111111111111,9,"[{'word': 'صرفي', 'ratio': 0.3333333333333333}, {'word': 'الصرفي', 'ratio': 0.2222222222222222}, {'word': 'توزيع احتمالي', 'ratio': 0.1111111111111111}, {'word': 'المورفولوجي', 'ratio': 0.1111111111111111}, {'word': 'شكلي', 'ratio': 0.1111111111111111}, {'word': 'مورفولوجي', 'ratio': 0.1111111111111111}]"
177,morphologically,مورفولوجيا,0.0,9,"[{'word': 'صرفيًا', 'ratio': 0.4444444444444444}, {'word': 'صرفياً', 'ratio': 0.2222222222222222}, {'word': 'رسم دقة واسترجاع', 'ratio': 0.1111111111111111}, {'word': 'شكليًا', 'ratio': 0.1111111111111111}, {'word': 'صرافيًا', 'ratio': 0.1111111111111111}]"
178,motivated,بدافع منهم,0.0,8,"[{'word': 'مدفوع', 'ratio': 0.75}, {'word': 'إحصائية التزامن', 'ratio': 0.125}, {'word': 'مُحفَّز', 'ratio': 0.125}]"
179,multilingual,متعدد اللغات,0.875,8,"[{'word': 'متعدد اللغات', 'ratio': 0.875}, {'word': 'الطرق', 'ratio': 0.125}]"
180,multitask,متعددة المهام,0.0,9,"[{'word': 'متعدد المهام', 'ratio': 0.5555555555555556}, {'word': 'مهام متعددة', 'ratio': 0.2222222222222222}, {'word': 'متجه', 'ratio': 0.1111111111111111}, {'word': 'تعدد المهام', 'ratio': 0.1111111111111111}]"
181,named,مسماة,0.0,8,"[{'word': 'مسمى', 'ratio': 0.5}, {'word': 'المسمى', 'ratio': 0.25}, {'word': 'التعلم التصاعدي', 'ratio': 0.125}, {'word': 'مُسمّى', 'ratio': 0.125}]"
182,namely,وهي,0.0,8,"[{'word': 'أي', 'ratio': 0.75}, {'word': 'التعلم التصاعدي', 'ratio': 0.125}, {'word': 'وتحديداً', 'ratio': 0.125}]"
183,natural,طبيعي,0.875,8,"[{'word': 'طبيعي', 'ratio': 0.875}, {'word': 'التعلم التصاعدي', 'ratio': 0.125}]"
184,neural,عصبي,0.8888888888888888,9,"[{'word': 'عصبي', 'ratio': 0.8888888888888888}, {'word': 'تلاشي الوزن', 'ratio': 0.1111111111111111}]"
185,news,الأخبار,0.25,8,"[{'word': 'أخبار', 'ratio': 0.625}, {'word': 'الأخبار', 'ratio': 0.25}, {'word': 'ربط المتجهات', 'ratio': 0.125}]"
186,newswire,إخبارية,0.0,8,"[{'word': 'وكالة الأنباء', 'ratio': 0.375}, {'word': 'الاحتمالية التنبؤية', 'ratio': 0.125}, {'word': 'وكالات الأنباء', 'ratio': 0.125}, {'word': 'الأخبار الصحفية', 'ratio': 0.125}, {'word': 'خدمة الأخبار', 'ratio': 0.125}, {'word': 'وكالة أنباء', 'ratio': 0.125}]"
187,nodes,العقد,0.875,8,"[{'word': 'العقد', 'ratio': 0.875}, {'word': 'التوزيع اللاحق التقديري', 'ratio': 0.125}]"
188,noun,أسم,0.0,9,"[{'word': 'اسم', 'ratio': 0.8888888888888888}, {'word': 'تضمين فضاء متجه', 'ratio': 0.1111111111111111}]"
189,nouns,أسماء,0.0,8,"[{'word': 'الأسماء', 'ratio': 0.875}, {'word': 'تلاشي الوزن', 'ratio': 0.125}]"
190,number,عدد,0.4444444444444444,9,"[{'word': 'عدد', 'ratio': 0.4444444444444444}, {'word': 'العدد', 'ratio': 0.3333333333333333}, {'word': 'محدد مسبق', 'ratio': 0.1111111111111111}, {'word': 'الرقم', 'ratio': 0.1111111111111111}]"
191,online,عبر الإنترنت,0.75,8,"[{'word': 'عبر الإنترنت', 'ratio': 0.75}, {'word': 'متجه', 'ratio': 0.125}, {'word': 'على الإنترنت', 'ratio': 0.125}]"
192,outputs,مخرجات,0.0,9,"[{'word': 'المخرجات', 'ratio': 0.7777777777777778}, {'word': 'الإخراجات', 'ratio': 0.1111111111111111}, {'word': 'الاحتمال المشترك', 'ratio': 0.1111111111111111}]"
193,paper,ورقة,0.5555555555555556,9,"[{'word': 'ورقة', 'ratio': 0.5555555555555556}, {'word': 'ورقة بحثية', 'ratio': 0.2222222222222222}, {'word': 'بحث', 'ratio': 0.1111111111111111}, {'word': 'تضمين فضاء متجه', 'ratio': 0.1111111111111111}]"
194,parallel,متوازي,0.5555555555555556,9,"[{'word': 'متوازي', 'ratio': 0.5555555555555556}, {'word': 'متوازٍ', 'ratio': 0.2222222222222222}, {'word': 'تضمين فضاء متجه', 'ratio': 0.1111111111111111}, {'word': 'بالتوازي', 'ratio': 0.1111111111111111}]"
195,parsing,تحليل,0.2222222222222222,9,"[{'word': 'التحليل', 'ratio': 0.4444444444444444}, {'word': 'تحليل', 'ratio': 0.2222222222222222}, {'word': 'التحليل النحوي', 'ratio': 0.2222222222222222}, {'word': 'الترميز التنبؤي', 'ratio': 0.1111111111111111}]"
196,perplexity,حيرة,0.0,8,"[{'word': 'الارتباك', 'ratio': 0.5}, {'word': 'التعقيد', 'ratio': 0.375}, {'word': 'إطار احتمالي', 'ratio': 0.125}]"
197,phrase,عبارة,0.875,8,"[{'word': 'عبارة', 'ratio': 0.875}, {'word': 'محدد مسبق', 'ratio': 0.125}]"
198,predicates,الفرضيات,0.0,8,"[{'word': 'القضايا', 'ratio': 0.25}, {'word': 'المقدمات', 'ratio': 0.125}, {'word': 'الاقتراحات', 'ratio': 0.125}, {'word': 'تضمين فضاء متجه', 'ratio': 0.125}, {'word': 'المحمولات', 'ratio': 0.125}, {'word': 'الجمل', 'ratio': 0.125}, {'word': 'الحمليات', 'ratio': 0.125}]"
199,pretrained,مدرب مسبقًا,0.125,8,"[{'word': 'مدرب مسبقاً', 'ratio': 0.375}, {'word': 'مدرّب مسبقاً', 'ratio': 0.125}, {'word': 'نموذج فضاء متجه', 'ratio': 0.125}, {'word': 'مُسبق التدريب', 'ratio': 0.125}, {'word': 'مسبق التدريب', 'ratio': 0.125}, {'word': 'مدرب مسبقًا', 'ratio': 0.125}]"
200,pretraining,التدريب المسبق,0.75,8,"[{'word': 'التدريب المسبق', 'ratio': 0.75}, {'word': 'ما قبل التدريب', 'ratio': 0.125}, {'word': 'نموذج توليدي احتمالي', 'ratio': 0.125}]"
201,previous,السابق,0.375,8,"[{'word': 'سابق', 'ratio': 0.5}, {'word': 'السابق', 'ratio': 0.375}, {'word': 'نموذج توليدي احتمالي', 'ratio': 0.125}]"
202,problem,مشكلة,0.6666666666666666,9,"[{'word': 'مشكلة', 'ratio': 0.6666666666666666}, {'word': 'المشكلة', 'ratio': 0.2222222222222222}, {'word': 'مجموع البادئات', 'ratio': 0.1111111111111111}]"
203,pronouns,الضمائر,0.8888888888888888,9,"[{'word': 'الضمائر', 'ratio': 0.8888888888888888}, {'word': 'شرط مسبق', 'ratio': 0.1111111111111111}]"
204,propose,نقترح,0.0,9,"[{'word': 'اقتراح', 'ratio': 0.4444444444444444}, {'word': 'اقترح', 'ratio': 0.3333333333333333}, {'word': 'محدد مسبق', 'ratio': 0.1111111111111111}, {'word': 'يقترح', 'ratio': 0.1111111111111111}]"
205,pseudo,زائف,0.8571428571428571,7,"[{'word': 'زائف', 'ratio': 0.8571428571428571}, {'word': 'محدد مسبق', 'ratio': 0.14285714285714285}]"
206,qualitative,نوعي,0.7777777777777778,9,"[{'word': 'نوعي', 'ratio': 0.7777777777777778}, {'word': 'المنظم التربيعي', 'ratio': 0.1111111111111111}, {'word': 'التوزيع اللاحق التقديري', 'ratio': 0.1111111111111111}]"
207,quality,جودة,0.8888888888888888,9,"[{'word': 'جودة', 'ratio': 0.8888888888888888}, {'word': 'التوزيع اللاحق التقديري', 'ratio': 0.1111111111111111}]"
208,queries,استفسارات,0.375,8,"[{'word': 'استفسارات', 'ratio': 0.375}, {'word': 'الاستفسارات', 'ratio': 0.25}, {'word': 'شجرة البادئات', 'ratio': 0.125}, {'word': 'استعلامات', 'ratio': 0.125}, {'word': 'الاستعلامات', 'ratio': 0.125}]"
209,question,سؤال,0.8571428571428571,7,"[{'word': 'سؤال', 'ratio': 0.8571428571428571}, {'word': 'محدد مسبق', 'ratio': 0.14285714285714285}]"
210,questions,أسئلة,0.8571428571428571,7,"[{'word': 'أسئلة', 'ratio': 0.8571428571428571}, {'word': 'محدد مسبق', 'ratio': 0.14285714285714285}]"
211,re,RE,0.0,8,"[{'word': 'إعادة', 'ratio': 0.875}, {'word': 'البيانات الوصفية', 'ratio': 0.125}]"
212,reasoning,المنطق,0.0,8,"[{'word': 'التفكير', 'ratio': 0.5}, {'word': 'متجه', 'ratio': 0.125}, {'word': 'تفكير', 'ratio': 0.125}, {'word': 'الاستدلال', 'ratio': 0.125}, {'word': 'استدلال', 'ratio': 0.125}]"
