,word,gold,exact_match_ratio,prediction_count,prediction_ratio
243,summarizing,résumé,1.0,10,"[{'word': 'résumé', 'ratio': 1.0}]"
244,syntactic,syntaxique,0.7,10,"[{'word': 'syntaxique', 'ratio': 0.7}, {'word': 'systématique', 'ratio': 0.1}, {'word': 'Syntaxique', 'ratio': 0.1}, {'word': 'synaptique', 'ratio': 0.1}]"
245,system,système,1.0,10,"[{'word': 'système', 'ratio': 1.0}]"
246,systems,systèmes,1.0,10,"[{'word': 'systèmes', 'ratio': 1.0}]"
247,tagging,classification,0.0,10,"[{'word': 'étiquetage', 'ratio': 0.9}, {'word': 'étiqueteur', 'ratio': 0.1}]"
248,tasks,tâches,1.0,10,"[{'word': 'tâches', 'ratio': 1.0}]"
249,terminology,terminologie,1.0,10,"[{'word': 'terminologie', 'ratio': 1.0}]"
250,text,texte,0.9,10,"[{'word': 'texte', 'ratio': 0.9}, {'word': 'Texte', 'ratio': 0.1}]"
251,texts,textes,0.9,10,"[{'word': 'textes', 'ratio': 0.9}, {'word': 'Textes', 'ratio': 0.1}]"
252,token,gage,0.0,10,"[{'word': 'jeton', 'ratio': 0.9}, {'word': 'token', 'ratio': 0.1}]"
253,tokens,gages,0.0,10,"[{'word': 'tokens', 'ratio': 0.8}, {'word': 'jetons', 'ratio': 0.1}, {'word': 'Jetons', 'ratio': 0.1}]"
254,training,formation,0.0,10,"[{'word': 'entraînement', 'ratio': 1.0}]"
255,transformer,conversion,0.0,10,"[{'word': 'transformateur', 'ratio': 0.5}, {'word': 'transformeur', 'ratio': 0.4}, {'word': 'Transformeur', 'ratio': 0.1}]"
256,transformers,transformateurs,0.3,10,"[{'word': 'transformers', 'ratio': 0.5}, {'word': 'transformateurs', 'ratio': 0.3}, {'word': 'Transformers', 'ratio': 0.1}, {'word': 'transformeurs', 'ratio': 0.1}]"
257,translation,traduction,1.0,10,"[{'word': 'traduction', 'ratio': 1.0}]"
258,translations,traductions,1.0,10,"[{'word': 'traductions', 'ratio': 1.0}]"
259,unseen,invisible,0.1,10,"[{'word': 'non vu', 'ratio': 0.7}, {'word': 'inconnu', 'ratio': 0.2}, {'word': 'invisible', 'ratio': 0.1}]"
260,unsupervised,non supervisé,0.9,10,"[{'word': 'non supervisé', 'ratio': 0.9}, {'word': 'Non supervisé', 'ratio': 0.1}]"
261,user,utilisateur,1.0,10,"[{'word': 'utilisateur', 'ratio': 1.0}]"
262,utterances,discours,0.0,10,"[{'word': 'énoncés', 'ratio': 1.0}]"
263,vectors,vecteurs,1.0,10,"[{'word': 'vecteurs', 'ratio': 1.0}]"
264,verb,verbe,1.0,10,"[{'word': 'verbe', 'ratio': 1.0}]"
265,verbs,verbes,1.0,10,"[{'word': 'verbes', 'ratio': 1.0}]"
266,visual,visuelle,0.0,10,"[{'word': 'visuel', 'ratio': 1.0}]"
267,weights,poids,1.0,10,"[{'word': 'poids', 'ratio': 1.0}]"
268,word,mot,0.9,10,"[{'word': 'mot', 'ratio': 0.9}, {'word': 'Mot', 'ratio': 0.1}]"
269,word2vec,word2vec,0.9,10,"[{'word': 'word2vec', 'ratio': 0.9}, {'word': 'mot2vec', 'ratio': 0.1}]"
270,words,mots,1.0,10,"[{'word': 'mots', 'ratio': 1.0}]"
271,written,écrits,0.0,10,"[{'word': 'écrit', 'ratio': 0.9}, {'word': 'ecrit', 'ratio': 0.1}]"
