,word,gold,exact_match_ratio,prediction_count,prediction_ratio
178,motivated,有动力,0.0,9,"[{'word': '动机', 'ratio': 0.3333333333333333}, {'word': '有动机的', 'ratio': 0.2222222222222222}, {'word': '动机驱动的', 'ratio': 0.2222222222222222}, {'word': '如前所述动机', 'ratio': 0.1111111111111111}, {'word': '动机明确的', 'ratio': 0.1111111111111111}]"
179,multilingual,多语言,0.3333333333333333,9,"[{'word': '多语言的', 'ratio': 0.6666666666666666}, {'word': '多语言', 'ratio': 0.3333333333333333}]"
180,multitask,多任务,1.0,10,"[{'word': '多任务', 'ratio': 1.0}]"
181,named,命名为,0.0,9,"[{'word': '命名的', 'ratio': 0.6666666666666666}, {'word': '命名', 'ratio': 0.2222222222222222}, {'word': 'named', 'ratio': 0.1111111111111111}]"
182,namely,即,0.7777777777777778,9,"[{'word': '即', 'ratio': 0.7777777777777778}, {'word': 'namely', 'ratio': 0.2222222222222222}]"
183,natural,自然,0.0,9,"[{'word': '自然的', 'ratio': 1.0}]"
184,neural,神经,0.5,10,"[{'word': '神经的', 'ratio': 0.5}, {'word': '神经', 'ratio': 0.5}]"
185,news,消息,0.0,10,"[{'word': '新闻', 'ratio': 1.0}]"
186,newswire,新闻专线,0.0,8,"[{'word': '新闻通讯', 'ratio': 0.75}, {'word': '新闻稿', 'ratio': 0.25}]"
187,nodes,节点,1.0,10,"[{'word': '节点', 'ratio': 1.0}]"
188,noun,名词,1.0,9,"[{'word': '名词', 'ratio': 1.0}]"
189,nouns,名词,1.0,9,"[{'word': '名词', 'ratio': 1.0}]"
190,number,数字,0.0,9,"[{'word': '数量', 'ratio': 1.0}]"
191,online,在线,0.8888888888888888,9,"[{'word': '在线', 'ratio': 0.8888888888888888}, {'word': '在线的', 'ratio': 0.1111111111111111}]"
192,outputs,输出,1.0,10,"[{'word': '输出', 'ratio': 1.0}]"
193,paper,纸,0.1,10,"[{'word': '论文', 'ratio': 0.9}, {'word': '纸', 'ratio': 0.1}]"
194,parallel,平行线,0.1,10,"[{'word': '并行', 'ratio': 0.7}, {'word': '并行的', 'ratio': 0.2}, {'word': '平行线', 'ratio': 0.1}]"
195,parsing,解析,0.8,10,"[{'word': '解析', 'ratio': 0.8}, {'word': '语法分析', 'ratio': 0.2}]"
196,perplexity,混乱,0.0,10,"[{'word': '困惑度', 'ratio': 1.0}]"
197,phrase,短语,1.0,5,"[{'word': '短语', 'ratio': 1.0}]"
198,predicates,谓词,1.0,9,"[{'word': '谓词', 'ratio': 1.0}]"
199,pretrained,预训练,0.3333333333333333,9,"[{'word': '预训练的', 'ratio': 0.6666666666666666}, {'word': '预训练', 'ratio': 0.3333333333333333}]"
200,pretraining,预训练,1.0,8,"[{'word': '预训练', 'ratio': 1.0}]"
201,previous,之前,0.0,8,"[{'word': '先前的', 'ratio': 0.875}, {'word': '以前的', 'ratio': 0.125}]"
202,problem,问题,1.0,8,"[{'word': '问题', 'ratio': 1.0}]"
203,pronouns,代词,1.0,7,"[{'word': '代词', 'ratio': 1.0}]"
204,propose,提出,1.0,7,"[{'word': '提出', 'ratio': 1.0}]"
205,pseudo,伪,0.875,8,"[{'word': '伪', 'ratio': 0.875}, {'word': '假的', 'ratio': 0.125}]"
206,qualitative,定性的,0.3,10,"[{'word': '定性', 'ratio': 0.6}, {'word': '定性的', 'ratio': 0.3}, {'word': '质量的 / 定性的', 'ratio': 0.1}]"
207,quality,质量,1.0,10,"[{'word': '质量', 'ratio': 1.0}]"
208,queries,查询,1.0,8,"[{'word': '查询', 'ratio': 1.0}]"
209,question,问题,1.0,6,"[{'word': '问题', 'ratio': 1.0}]"
210,questions,问题,1.0,6,"[{'word': '问题', 'ratio': 1.0}]"
211,re,关系提取,0.0,7,"[{'word': '重新', 'ratio': 0.5714285714285714}, {'word': '重新训练', 'ratio': 0.14285714285714285}, {'word': '最新的', 'ratio': 0.14285714285714285}, {'word': '正则表达式', 'ratio': 0.14285714285714285}]"
212,reasoning,推理,1.0,9,"[{'word': '推理', 'ratio': 1.0}]"
213,regression,回归,1.0,10,"[{'word': '回归', 'ratio': 1.0}]"
214,relation,关系,1.0,7,"[{'word': '关系', 'ratio': 1.0}]"
215,relations,relations,0.0,8,"[{'word': '关系', 'ratio': 1.0}]"
216,representations,陈述,0.0,6,"[{'word': '表示', 'ratio': 1.0}]"
217,research,研究,1.0,6,"[{'word': '研究', 'ratio': 1.0}]"
218,resources,资源,1.0,5,"[{'word': '资源', 'ratio': 1.0}]"
219,retrieved,检索到,0.0,8,"[{'word': '检索到的', 'ratio': 0.875}, {'word': '已检索的', 'ratio': 0.125}]"
220,search,搜索,1.0,7,"[{'word': '搜索', 'ratio': 1.0}]"
221,semantically,语义上,0.75,8,"[{'word': '语义上', 'ratio': 0.75}, {'word': '在语义上', 'ratio': 0.25}]"
222,semantics,语义,0.375,8,"[{'word': '语义学', 'ratio': 0.5}, {'word': '语义', 'ratio': 0.375}, {'word': '语义上', 'ratio': 0.125}]"
223,sense,感觉,0.125,8,"[{'word': '意义', 'ratio': 0.5}, {'word': '词义', 'ratio': 0.375}, {'word': '感觉', 'ratio': 0.125}]"
224,sentence,句子,1.0,8,"[{'word': '句子', 'ratio': 1.0}]"
225,sentences,句子,1.0,7,"[{'word': '句子', 'ratio': 1.0}]"
226,sentiment,情绪,0.14285714285714285,7,"[{'word': '情感', 'ratio': 0.8571428571428571}, {'word': '情绪', 'ratio': 0.14285714285714285}]"
227,seq2seq,seq2seq,0.0,5,"[{'word': '序列到序列', 'ratio': 0.8}, {'word': '序列2序列', 'ratio': 0.2}]"
228,sequences,序列,1.0,6,"[{'word': '序列', 'ratio': 1.0}]"
229,shared,共享,0.625,8,"[{'word': '共享', 'ratio': 0.625}, {'word': '共享的', 'ratio': 0.375}]"
230,similarity,相似度,0.16666666666666666,6,"[{'word': '相似性', 'ratio': 0.6666666666666666}, {'word': '相似性函数', 'ratio': 0.16666666666666666}, {'word': '相似度', 'ratio': 0.16666666666666666}]"
231,simultaneous,同时,0.0,6,"[{'word': '同时的', 'ratio': 0.5}, {'word': '同步', 'ratio': 0.3333333333333333}, {'word': '同步的', 'ratio': 0.16666666666666666}]"
232,social,社会类,0.0,8,"[{'word': '社会的', 'ratio': 0.875}, {'word': '社会', 'ratio': 0.125}]"
233,softmax,softmax,0.42857142857142855,7,"[{'word': 'softmax', 'ratio': 0.42857142857142855}, {'word': '软最大值', 'ratio': 0.42857142857142855}, {'word': '軟最大', 'ratio': 0.14285714285714285}]"
234,source,来源,1.0,8,"[{'word': '来源', 'ratio': 1.0}]"
235,spans,跨度,0.5,8,"[{'word': '跨度', 'ratio': 0.5}, {'word': '范围', 'ratio': 0.25}, {'word': '文本跨度', 'ratio': 0.125}, {'word': '词汇跨度', 'ratio': 0.125}]"
236,spatial,空间的,0.75,8,"[{'word': '空间的', 'ratio': 0.75}, {'word': '空间', 'ratio': 0.25}]"
237,speech,语音,0.5714285714285714,7,"[{'word': '语音', 'ratio': 0.5714285714285714}, {'word': '语言', 'ratio': 0.2857142857142857}, {'word': '演讲', 'ratio': 0.14285714285714285}]"
238,spoken,口语,0.0,8,"[{'word': '口语的', 'ratio': 0.625}, {'word': '使用', 'ratio': 0.25}, {'word': '使用的', 'ratio': 0.125}]"
239,statistical,统计类,0.0,7,"[{'word': '统计的', 'ratio': 1.0}]"
240,structure,结构体,0.0,5,"[{'word': '结构', 'ratio': 1.0}]"
241,structured,结构化,0.8571428571428571,7,"[{'word': '结构化', 'ratio': 0.8571428571428571}, {'word': '结构化的', 'ratio': 0.14285714285714285}]"
242,subword,子词,1.0,6,"[{'word': '子词', 'ratio': 1.0}]"
243,summarizing,总结,0.6,5,"[{'word': '总结', 'ratio': 0.6}, {'word': '摘要', 'ratio': 0.2}, {'word': '概括', 'ratio': 0.2}]"
244,syntactic,句法,0.16666666666666666,6,"[{'word': '句法的', 'ratio': 0.8333333333333334}, {'word': '句法', 'ratio': 0.16666666666666666}]"
245,system,系统,1.0,7,"[{'word': '系统', 'ratio': 1.0}]"
246,systems,系统,1.0,7,"[{'word': '系统', 'ratio': 1.0}]"
247,tagging,标记,0.0,7,"[{'word': '标注', 'ratio': 1.0}]"
248,tasks,任务,1.0,5,"[{'word': '任务', 'ratio': 1.0}]"
249,terminology,术语,1.0,6,"[{'word': '术语', 'ratio': 1.0}]"
250,text,文本,1.0,7,"[{'word': '文本', 'ratio': 1.0}]"
251,texts,文本,1.0,5,"[{'word': '文本', 'ratio': 1.0}]"
252,token,令牌,0.125,8,"[{'word': '词元', 'ratio': 0.75}, {'word': '令牌', 'ratio': 0.125}, {'word': '标记', 'ratio': 0.125}]"
253,tokens,令牌,0.0,8,"[{'word': '词元', 'ratio': 0.875}, {'word': '代币', 'ratio': 0.125}]"
254,training,训练,1.0,5,"[{'word': '训练', 'ratio': 1.0}]"
255,transformer,转换器,0.3333333333333333,6,"[{'word': '变换器', 'ratio': 0.6666666666666666}, {'word': '转换器', 'ratio': 0.3333333333333333}]"
256,transformers,转换器,0.3333333333333333,6,"[{'word': '转换器', 'ratio': 0.3333333333333333}, {'word': 'Transformer模型', 'ratio': 0.3333333333333333}, {'word': '变换器 如果需要进一步的帮助，请随时告知！', 'ratio': 0.16666666666666666}, {'word': '变换器', 'ratio': 0.16666666666666666}]"
257,translation,翻译,1.0,8,"[{'word': '翻译', 'ratio': 1.0}]"
258,translations,翻译,1.0,8,"[{'word': '翻译', 'ratio': 1.0}]"
259,unseen,未见,0.125,8,"[{'word': '未见过的', 'ratio': 0.75}, {'word': '未见', 'ratio': 0.125}, {'word': '未见的', 'ratio': 0.125}]"
260,unsupervised,无监督,0.5,6,"[{'word': '无监督的', 'ratio': 0.5}, {'word': '无监督', 'ratio': 0.5}]"
261,user,用户,1.0,7,"[{'word': '用户', 'ratio': 1.0}]"
262,utterances,话语,0.3333333333333333,6,"[{'word': '发话', 'ratio': 0.3333333333333333}, {'word': '话语', 'ratio': 0.3333333333333333}, {'word': '发话内容', 'ratio': 0.16666666666666666}, {'word': '发声内容', 'ratio': 0.16666666666666666}]"
263,vectors,矢量,0.0,8,"[{'word': '向量', 'ratio': 1.0}]"
264,verb,动词,1.0,6,"[{'word': '动词', 'ratio': 1.0}]"
265,verbs,动词,1.0,6,"[{'word': '动词', 'ratio': 1.0}]"
266,visual,视觉类,0.0,6,"[{'word': '视觉', 'ratio': 0.5}, {'word': '视觉的', 'ratio': 0.5}]"
267,weights,权重,0.875,8,"[{'word': '权重', 'ratio': 0.875}, {'word': '重量', 'ratio': 0.125}]"
268,word,单词,0.5,6,"[{'word': '单词', 'ratio': 0.5}, {'word': '词', 'ratio': 0.5}]"
269,word2vec,word2vec,0.5555555555555556,9,"[{'word': 'word2vec', 'ratio': 0.5555555555555556}, {'word': '字2向量', 'ratio': 0.1111111111111111}, {'word': '词向量模型', 'ratio': 0.1111111111111111}, {'word': '具体含义需根据上下文确定', 'ratio': 0.1111111111111111}, {'word': '单阶段检测器', 'ratio': 0.1111111111111111}]"
270,words,字,0.0,10,"[{'word': '词汇', 'ratio': 0.4}, {'word': '单词', 'ratio': 0.3}, {'word': '词语', 'ratio': 0.3}]"
271,written,书面,0.5,8,"[{'word': '书面', 'ratio': 0.5}, {'word': '书面的', 'ratio': 0.375}, {'word': '写作的', 'ratio': 0.125}]"
