,word,gold,exact_match_ratio,prediction_count,prediction_ratio
176,morphological,морфологический,0.8,10,"[{'word': 'морфологический', 'ratio': 0.8}, {'word': 'Морфологический', 'ratio': 0.2}]"
177,morphologically,морфологически,1.0,10,"[{'word': 'морфологически', 'ratio': 1.0}]"
178,motivated,Мотивированный,0.1,10,"[{'word': 'мотивированный', 'ratio': 0.7}, {'word': 'обоснованный', 'ratio': 0.2}, {'word': 'Мотивированный', 'ratio': 0.1}]"
179,multilingual,многоязычный,0.7777777777777778,9,"[{'word': 'многоязычный', 'ratio': 0.7777777777777778}, {'word': 'multilingual многоязычный', 'ratio': 0.2222222222222222}]"
180,multitask,Многозадачность,0.1,10,"[{'word': 'многозадачный', 'ratio': 0.8}, {'word': 'Мультизадачный', 'ratio': 0.1}, {'word': 'Многозадачность', 'ratio': 0.1}]"
181,named,названный,0.4,10,"[{'word': 'именованный', 'ratio': 0.6}, {'word': 'названный', 'ratio': 0.4}]"
182,namely,именно,0.0,10,"[{'word': 'а именно', 'ratio': 1.0}]"
183,natural,естественный,1.0,10,"[{'word': 'естественный', 'ratio': 1.0}]"
184,neural,Невральный,0.0,10,"[{'word': 'нейронный', 'ratio': 1.0}]"
185,news,новости,1.0,9,"[{'word': 'новости', 'ratio': 1.0}]"
186,newswire,новостная лента новостей,0.0,10,"[{'word': 'новостная лента', 'ratio': 0.4}, {'word': 'новостное агентство', 'ratio': 0.2}, {'word': 'новостной поток', 'ratio': 0.1}, {'word': 'новостной агентство', 'ratio': 0.1}, {'word': 'новостной агент', 'ratio': 0.1}, {'word': 'новостной источник', 'ratio': 0.1}]"
187,nodes,узлы,1.0,10,"[{'word': 'узлы', 'ratio': 1.0}]"
188,noun,существительное,0.8888888888888888,9,"[{'word': 'существительное', 'ratio': 0.8888888888888888}, {'word': 'Существительное', 'ratio': 0.1111111111111111}]"
189,nouns,Существительные,0.0,9,"[{'word': 'существительные', 'ratio': 0.8888888888888888}, {'word': 'part of speech tagger теггер частей речи', 'ratio': 0.1111111111111111}]"
190,number,число,0.5,10,"[{'word': 'число', 'ratio': 0.5}, {'word': 'количество', 'ratio': 0.3}, {'word': 'number число', 'ratio': 0.1}, {'word': 'number количество', 'ratio': 0.1}]"
191,online,Онлайн,0.0,10,"[{'word': 'онлайн', 'ratio': 0.9}, {'word': 'Online - Онлайн', 'ratio': 0.1}]"
192,outputs,Выходы,0.2,10,"[{'word': 'выходные данные', 'ratio': 0.4}, {'word': 'выходы', 'ratio': 0.3}, {'word': 'Выходы', 'ratio': 0.2}, {'word': 'Выходные данные', 'ratio': 0.1}]"
193,paper,бумага,0.0,10,"[{'word': 'статья', 'ratio': 0.8}, {'word': 'документ', 'ratio': 0.1}, {'word': 'работа', 'ratio': 0.1}]"
194,parallel,параллельный,0.0,10,"[{'word': 'параллельно', 'ratio': 1.0}]"
195,parsing,парсинг,0.0,9,"[{'word': 'разбор', 'ratio': 0.6666666666666666}, {'word': 'анализ', 'ratio': 0.1111111111111111}, {'word': 'синтаксический анализ', 'ratio': 0.1111111111111111}, {'word': 'parsing разбор', 'ratio': 0.1111111111111111}]"
196,perplexity,растерянность,0.0,10,"[{'word': 'перплексия', 'ratio': 0.7}, {'word': 'перплексность', 'ratio': 0.2}, {'word': 'Перплексность', 'ratio': 0.1}]"
197,phrase,фраза,1.0,10,"[{'word': 'фраза', 'ratio': 1.0}]"
198,predicates,Предикаты,0.1,10,"[{'word': 'предикаты', 'ratio': 0.9}, {'word': 'Предикаты', 'ratio': 0.1}]"
199,pretrained,предварительно обученный,0.5,10,"[{'word': 'предобученный', 'ratio': 0.5}, {'word': 'предварительно обученный', 'ratio': 0.5}]"
200,pretraining,предварительная подготовка,0.2,10,"[{'word': 'предобучение', 'ratio': 0.4}, {'word': 'предварительное обучение', 'ratio': 0.3}, {'word': 'предварительная подготовка', 'ratio': 0.2}, {'word': 'предварительная тренировка', 'ratio': 0.1}]"
201,previous,Предыдущий,0.0,10,"[{'word': 'предыдущий', 'ratio': 1.0}]"
202,problem,проблема,0.8,10,"[{'word': 'проблема', 'ratio': 0.8}, {'word': 'задача', 'ratio': 0.1}, {'word': 'problem проблема', 'ratio': 0.1}]"
203,pronouns,Местоимения,0.1,10,"[{'word': 'местоимения', 'ratio': 0.9}, {'word': 'Местоимения', 'ratio': 0.1}]"
204,propose,предлагать,0.3,10,"[{'word': 'предложить', 'ratio': 0.7}, {'word': 'предлагать', 'ratio': 0.3}]"
205,pseudo,псевдо,1.0,10,"[{'word': 'псевдо', 'ratio': 1.0}]"
206,qualitative,качественный,0.9,10,"[{'word': 'качественный', 'ratio': 0.9}, {'word': 'qualitative Качественный', 'ratio': 0.1}]"
207,quality,качество,0.9,10,"[{'word': 'качество', 'ratio': 0.9}, {'word': 'quality Качество', 'ratio': 0.1}]"
208,queries,Запросы,0.0,10,"[{'word': 'запросы', 'ratio': 0.9}, {'word': 'queries запросы', 'ratio': 0.1}]"
209,question,вопрос,1.0,10,"[{'word': 'вопрос', 'ratio': 1.0}]"
210,questions,Вопросы,0.0,10,"[{'word': 'вопросы', 'ratio': 1.0}]"
211,re,RE,0.0,10,"[{'word': 'состояние', 'ratio': 0.2}, {'word': 're', 'ratio': 0.2}, {'word': 'ре', 'ratio': 0.2}, {'word': 'РЭ', 'ratio': 0.1}, {'word': 'пере', 'ratio': 0.1}, {'word': 'повторное', 'ratio': 0.1}, {'word': 'высокий уровень', 'ratio': 0.1}]"
212,reasoning,рассуждение,0.9,10,"[{'word': 'рассуждение', 'ratio': 0.9}, {'word': 'Рассуждение', 'ratio': 0.1}]"
213,regression,регрессия,1.0,10,"[{'word': 'регрессия', 'ratio': 1.0}]"
214,relation,отношение,0.5,10,"[{'word': 'отношение', 'ratio': 0.5}, {'word': 'связь', 'ratio': 0.4}, {'word': 'Отношение', 'ratio': 0.1}]"
215,relations,Отношения,0.0,10,"[{'word': 'отношения', 'ratio': 0.8}, {'word': 'связи', 'ratio': 0.2}]"
216,representations,Представления,0.0,10,"[{'word': 'представления', 'ratio': 1.0}]"
217,research,исследование,1.0,9,"[{'word': 'исследование', 'ratio': 1.0}]"
218,resources,ресурсы,0.8,10,"[{'word': 'ресурсы', 'ratio': 0.8}, {'word': 'Ресурсы', 'ratio': 0.2}]"
219,retrieved,полученный,0.0,10,"[{'word': 'извлечённый', 'ratio': 0.6}, {'word': 'Извлеченный', 'ratio': 0.1}, {'word': 'Извлечённый', 'ratio': 0.1}, {'word': 'retrieved извлечённый', 'ratio': 0.1}, {'word': 'извлеченный', 'ratio': 0.1}]"
220,search,искать,0.0,10,"[{'word': 'поиск', 'ratio': 1.0}]"
221,semantically,Семантически,0.1111111111111111,9,"[{'word': 'семантически', 'ratio': 0.8888888888888888}, {'word': 'Семантически', 'ratio': 0.1111111111111111}]"
222,semantics,семантика,0.8888888888888888,9,"[{'word': 'семантика', 'ratio': 0.8888888888888888}, {'word': 'Семантика', 'ratio': 0.1111111111111111}]"
223,sense,смысл,1.0,10,"[{'word': 'смысл', 'ratio': 1.0}]"
224,sentence,предложение,1.0,10,"[{'word': 'предложение', 'ratio': 1.0}]"
225,sentences,Предложения,0.0,9,"[{'word': 'предложения', 'ratio': 1.0}]"
226,sentiment,Настроение,0.0,9,"[{'word': 'настроение', 'ratio': 0.5555555555555556}, {'word': 'настрой', 'ratio': 0.2222222222222222}, {'word': 'тональность', 'ratio': 0.2222222222222222}]"
227,seq2seq,seq2seq,0.9,10,"[{'word': 'seq2seq', 'ratio': 0.9}, {'word': 'последовательность к последовательности', 'ratio': 0.1}]"
228,sequences,Последовательности,0.0,10,"[{'word': 'последовательности', 'ratio': 0.9}, {'word': 'sequences - последовательности', 'ratio': 0.1}]"
229,shared,Совместный,0.1111111111111111,9,"[{'word': 'общий', 'ratio': 0.7777777777777778}, {'word': 'Общий', 'ratio': 0.1111111111111111}, {'word': 'Совместный', 'ratio': 0.1111111111111111}]"
230,similarity,сходство,0.7,10,"[{'word': 'сходство', 'ratio': 0.7}, {'word': 'схожесть', 'ratio': 0.3}]"
231,simultaneous,Одновременный,0.2,10,"[{'word': 'одновременный', 'ratio': 0.8}, {'word': 'Одновременный', 'ratio': 0.2}]"
232,social,общественный,0.0,10,"[{'word': 'социальный', 'ratio': 0.8}, {'word': 'Социальный', 'ratio': 0.2}]"
233,softmax,софтмакс,0.7777777777777778,9,"[{'word': 'софтмакс', 'ratio': 0.7777777777777778}, {'word': 'Софтмакс', 'ratio': 0.2222222222222222}]"
234,source,источник,0.8888888888888888,9,"[{'word': 'источник', 'ratio': 0.8888888888888888}, {'word': 'Источник', 'ratio': 0.1111111111111111}]"
235,spans,пяди,0.0,9,"[{'word': 'фрагменты', 'ratio': 0.3333333333333333}, {'word': 'охваты', 'ratio': 0.2222222222222222}, {'word': 'Интервалы', 'ratio': 0.1111111111111111}, {'word': 'области', 'ratio': 0.1111111111111111}, {'word': 'диапазоны', 'ratio': 0.1111111111111111}, {'word': 'Диапазоны', 'ratio': 0.1111111111111111}]"
236,spatial,пространственный,0.9,10,"[{'word': 'пространственный', 'ratio': 0.9}, {'word': 'spatial Пространственный', 'ratio': 0.1}]"
237,speech,речь,0.9,10,"[{'word': 'речь', 'ratio': 0.9}, {'word': 'Речь', 'ratio': 0.1}]"
238,spoken,Разговорный,0.1,10,"[{'word': 'разговорный', 'ratio': 0.5}, {'word': 'Говоримый', 'ratio': 0.1}, {'word': 'устный', 'ratio': 0.1}, {'word': 'Разговорный', 'ratio': 0.1}, {'word': 'говоримый', 'ratio': 0.1}, {'word': 'Выговоренный', 'ratio': 0.1}]"
239,statistical,Статистический,0.0,9,"[{'word': 'статистический', 'ratio': 1.0}]"
240,structure,структура,0.9,10,"[{'word': 'структура', 'ratio': 0.9}, {'word': 'structure - структура', 'ratio': 0.1}]"
241,structured,структурированный,1.0,9,"[{'word': 'структурированный', 'ratio': 1.0}]"
242,subword,подсловие,0.0,10,"[{'word': 'подслово', 'ratio': 0.7}, {'word': 'Подслово', 'ratio': 0.2}, {'word': 'субслово', 'ratio': 0.1}]"
243,summarizing,суммирующая,0.0,10,"[{'word': 'суммирование', 'ratio': 0.3}, {'word': 'обобщение', 'ratio': 0.3}, {'word': 'резюмирование', 'ratio': 0.2}, {'word': 'summarizing - суммирование', 'ratio': 0.1}, {'word': 'Резюмирование', 'ratio': 0.1}]"
244,syntactic,синтаксический,1.0,10,"[{'word': 'синтаксический', 'ratio': 1.0}]"
245,system,система,0.9,10,"[{'word': 'система', 'ratio': 0.9}, {'word': 'system система', 'ratio': 0.1}]"
246,systems,Системы,0.0,10,"[{'word': 'системы', 'ratio': 0.9}, {'word': 'systems системы', 'ratio': 0.1}]"
247,tagging,Маркировка,0.0,10,"[{'word': 'тегирование', 'ratio': 0.7}, {'word': 'разметка', 'ratio': 0.2}, {'word': 'аннотирование', 'ratio': 0.1}]"
248,tasks,Задачи,0.0,10,"[{'word': 'задачи', 'ratio': 1.0}]"
249,terminology,терминология,0.8888888888888888,9,"[{'word': 'терминология', 'ratio': 0.8888888888888888}, {'word': 'Терминология', 'ratio': 0.1111111111111111}]"
250,text,текст ,0.0,10,"[{'word': 'текст', 'ratio': 1.0}]"
251,texts,Тексты,0.0,10,"[{'word': 'тексты', 'ratio': 1.0}]"
252,token,жетон,0.0,9,"[{'word': 'токен', 'ratio': 1.0}]"
253,tokens,Маркеры,0.0,10,"[{'word': 'токены', 'ratio': 0.9}, {'word': 'Токены', 'ratio': 0.1}]"
254,training,обучение,1.0,10,"[{'word': 'обучение', 'ratio': 1.0}]"
255,transformer,преобразователь ,0.0,10,"[{'word': 'трансформер', 'ratio': 1.0}]"
256,transformers,преобразователи,0.0,10,"[{'word': 'трансформеры', 'ratio': 1.0}]"
257,translation,перевод,1.0,10,"[{'word': 'перевод', 'ratio': 1.0}]"
258,translations,Переводы,0.0,10,"[{'word': 'переводы', 'ratio': 1.0}]"
259,unseen,невидимый,0.6,10,"[{'word': 'невидимый', 'ratio': 0.6}, {'word': 'неизвестный', 'ratio': 0.2}, {'word': 'не видимый', 'ratio': 0.1}, {'word': 'не видимые', 'ratio': 0.1}]"
260,unsupervised,Безнадзорный,0.0,10,"[{'word': 'неконтролируемый', 'ratio': 0.5}, {'word': 'непод supervision', 'ratio': 0.1}, {'word': 'без учителя', 'ratio': 0.1}, {'word': 'внесупервизорный', 'ratio': 0.1}, {'word': 'Без надзора', 'ratio': 0.1}, {'word': 'Без обучения', 'ratio': 0.1}]"
261,user,пользователь,1.0,10,"[{'word': 'пользователь', 'ratio': 1.0}]"
262,utterances,Высказываний,0.0,10,"[{'word': 'высказывания', 'ratio': 0.9}, {'word': 'кодировщик высказываний', 'ratio': 0.1}]"
263,vectors,векторa,0.0,10,"[{'word': 'векторы', 'ratio': 1.0}]"
264,verb,глагол,0.9,10,"[{'word': 'глагол', 'ratio': 0.9}, {'word': 'Глагол', 'ratio': 0.1}]"
265,verbs,Глаголы,0.1,10,"[{'word': 'глаголы', 'ratio': 0.9}, {'word': 'Глаголы', 'ratio': 0.1}]"
266,visual,визуальный ,0.0,10,"[{'word': 'визуальный', 'ratio': 0.8}, {'word': 'visual визуальный', 'ratio': 0.1}, {'word': 'зрительный', 'ratio': 0.1}]"
267,weights,веса,1.0,10,"[{'word': 'веса', 'ratio': 1.0}]"
268,word,слово,1.0,10,"[{'word': 'слово', 'ratio': 1.0}]"
269,word2vec,word2vec,1.0,9,"[{'word': 'word2vec', 'ratio': 1.0}]"
270,words,слова,0.8888888888888888,9,"[{'word': 'слова', 'ratio': 0.8888888888888888}, {'word': 'words слова', 'ratio': 0.1111111111111111}]"
271,written,письменный,0.2,10,"[{'word': 'написанный', 'ratio': 0.5}, {'word': 'письменный', 'ratio': 0.2}, {'word': 'писанный', 'ratio': 0.1}, {'word': 'писемный', 'ratio': 0.1}, {'word': 'писаный', 'ratio': 0.1}]"
